comp1;comp2;Substance;Color;Supplyrisk;Geography;ecoinvent_UUID;cas_number;Unit
Raw;in ground;Fluorspar;#c7c7c7;0.0;PA;0fa4f51e-b0dc-5d11-84d3-b32f0f3c88d5;14542-23-5;kg Cu eq/kg
Raw;in ground;Germanium;#dbdb8d;0.0;PA;d3e547dc-1a29-5ece-8dbb-bd9c0ad3cc46;7440-56-4;kg Cu eq/kg
Raw;in ground;Gold;#dbdb8d;30.26911794227135;PA;d080e6a4-42c6-484e-b5d7-d74693aec7d9;7440-57-5;kg Cu eq/kg
Raw;in ground;Graphite;#17becf;0.7151347150016072;PA;5666353e-2db2-41d3-8414-404709151422;7782-42-5;kg Cu eq/kg
Raw;in ground;Gypsum;#1f77b4;0.003019247930503091;PA;11a2a7b1-ab2f-47b8-9e29-6f33d5207fa6;13397-24-5;kg Cu eq/kg
Raw;in ground;Gypsum;#1f77b4;0.003019247930503091;PA;6df9ea09-115a-4678-9f30-d92c877a46ec;7778-18-9;kg Cu eq/kg
Raw;in ground;Iron;#ffbb78;0.0;PA;8ce3ff02-7a1e-48e3-881e-3248b944f28a;7439-89-6;kg Cu eq/kg
Raw;in ground;Kaolin;#2ca02c;0.09297927773087;PA;81ff5c0b-c44f-534e-a55e-8fc017e33dd2;;kg Cu eq/kg
Raw;in ground;Lead;#2ca02c;0.0;PA;fbcb9c7a-eea7-4694-ba6c-568e01d28883;7439-92-1;kg Cu eq/kg
Raw;in ground;Lignite;#4D4D4D;0.0;PA;024c9722-1e88-412b-8c4b-10c532be8dca;;kg Cu eq/kg
Raw;in ground;Lithium;#A9CBA7;30.43012428746146;PA;7d2c1cdd-a64a-5936-a577-5b82db0c0d1b;7439-93-2;kg Cu eq/kg
Raw;in ground;Magnesite;#9467bd;1.075709257233249;PA;9e5823ad-9d9b-4b98-b627-e39611b6a8bd;546-93-0;kg Cu eq/kg
Raw;in ground;Magnesite;#c5b0d5;1.075709257233249;PA;a4bab069-74a9-5b4c-8d6e-5ca984cd9ecd;546-93-0;kg Cu eq/kg
Raw;in ground;Manganese;#7f7f7f;0.0;PA;c2586875-bb56-4b1e-84c5-5ff255a1108b;7439-96-5;kg Cu eq/kg
Raw;in ground;Mercury;#8c564b;0.0;PA;54b9cbd0-65df-4fd3-8a19-dd3b8eccc619;7439-97-6;kg Cu eq/kg
Raw;in ground;Molybdenum;#c49c94;0.0;PA;e5a3dff5-72dc-5287-893c-597dd4a19566;7439-98-7;kg Cu eq/kg
Raw;in ground;Natural gas;#FFE680;0.048076804325071;PA;7c337428-fb1b-45c7-bbb2-2ee4d29e17ba;8006-14-2;kg Cu eq/kg
Raw;in ground;Nickel;#c49c94;0.0;PA;974213ef-1ba0-40e5-bc7b-52ef099e9e09;7440-02-0;kg Cu eq/kg
Raw;in ground;Niobium;#bcbd22;0.0;PA;8de8befc-efa2-5d07-a58b-b29ea97a3f41;7440-03-1;kg Cu eq/kg
Raw;in ground;Palladium;#f7b6d2;593.492196158535;PA;edc69c63-a776-4dbf-acbf-e0368914980a;7440-05-3;kg Cu eq/kg
Raw;in ground;Crude oil;;0.07071597251084485;PA;;;kg Cu eq/kg
Raw;in ground;Phosphate;#c7c7c7;0.0;PA;483ae3c5-4eb0-46e4-b811-a72ad391716b;;kg Cu eq/kg
Raw;in ground;Platinum;#bcbd22;1.921113968082857;PA;d13b2665-505d-49e2-8edd-dc966b0342af;7440-06-4;kg Cu eq/kg
Raw;in ground;Rare earth;#17becf;7.554699571178291;PA;35da65ff-7287-571d-b859-13d398ac5182;7440-10-0;kg Cu eq/kg
Raw;in ground;Rare earth;#1f77b4;7.554699571178291;PA;4057f8b4-f20a-59c9-9bb7-fdeaf5ad106d;;kg Cu eq/kg
Raw;in ground;Rare earth;#7f7f7f;7.554699571178291;PA;176598c1-699c-5dd8-8c33-d269ff7f5edd;;kg Cu eq/kg
Raw;in ground;Rare earth;#9467bd;7.554699571178291;PA;f55e2203-ef91-50bf-8f5a-119bb210522c;7440-54-2;kg Cu eq/kg
Raw;in ground;Rare earth;#98df8a;7.554699571178291;PA;9e28eac3-49f9-5a0d-a8d0-dc4e071ad9e6;7429-91-6;kg Cu eq/kg
Raw;in ground;Rare earth;#aec7e8;7.554699571178291;PA;cf791833-26bc-5207-a9bd-6ddcd8ac7625;7440-19-9;kg Cu eq/kg
Raw;in ground;Rare earth;#c7c7c7;7.554699571178291;PA;89b567f2-2cab-503e-b796-42cba72fce16;7440-65-5;kg Cu eq/kg
Raw;in ground;Rare earth;#c7c7c7;7.554699571178291;PA;db0c855c-e9ef-58d9-97cc-960e646fc882;;kg Cu eq/kg
Raw;in ground;Rare earth;#cccccc;7.554699571178291;PA;a34e010c-6f68-5c79-8b45-2955b91f7dc2;7440-30-4;kg Cu eq/kg
Raw;in ground;Rare earth;#cccccc;7.554699571178291;PA;f2f53dc8-8e09-511f-8dd2-4bae3625ba27;7440-60-0;kg Cu eq/kg
Raw;in ground;Rare earth;#cccccc;7.554699571178291;PA;ea659cca-fe3d-5b03-90d2-60719a862874;7440-64-4;kg Cu eq/kg
Raw;in ground;Rare earth;#cccccc;7.554699571178291;PA;110a04f0-af53-5499-b22e-79b1b91e5a66;7440-52-0;kg Cu eq/kg
Raw;in ground;Rare earth;#cccccc;7.554699571178291;PA;d9a2f8e5-f04a-5ffa-8c75-8133ac7f525c;7439-94-3;kg Cu eq/kg
Raw;in ground;Rare earth;#d62728;7.554699571178291;PA;3d73ec21-de4d-5b68-b504-4ef59e15bd0e;7440-53-1;kg Cu eq/kg
Raw;in ground;Rare earth;#e377c2;7.554699571178291;PA;6ec6a8a8-4c94-5bc5-93c5-62928fcf3935;7440-27-9;kg Cu eq/kg
Raw;in ground;Rare earth;#ffbb78;7.554699571178291;PA;7f9f9b59-35a0-584d-ad5e-07da01dde768;;kg Cu eq/kg
Raw;in ground;Rhodium;#9edae5;0.0;PA;4803f22f-6950-489b-914d-fa953a8081f6;7440-16-6;kg Cu eq/kg
Raw;in ground;Selenium;#2ca02c;6.101848639104227;PA;5f47f918-1c32-5870-b992-db91f843ff34;7782-49-2;kg Cu eq/kg
Raw;in ground;Silver;#1f77b4;0.0;PA;361a64cb-ab76-4a72-9ea1-c07d6a20c124;7440-22-4;kg Cu eq/kg
Raw;in ground;Steam Coal;#4D4D4D;0.04204590795563298;PA;b6d0042d-0ef8-49ed-9162-a07ff1ccf750;;kg Cu eq/kg
Raw;in ground;Sulfur;#2ca02c;0.09536620682538398;PA;852281f6-db73-4250-84d3-86b569fce0c1;7704-34-9;kg Cu eq/kg
Raw;in ground;Tantalum;#98df8a;0.0;PA;775fdf03-b0bb-5c25-b14d-107231d5b2f0;7440-25-7;kg Cu eq/kg
Raw;in ground;Tellurium;#c49c94;16.43693689420877;PA;7b6da1f2-e191-5a77-ae06-af96201f5803;13494-80-9;kg Cu eq/kg
Raw;in ground;Tin;#d62728;0.0;PA;53d5ef26-66d8-4536-afa2-2f6b114189ba;7440-31-5;kg Cu eq/kg
Raw;in ground;Titanium;#ff7f0e;0.0;PA;2f033407-6060-4e1e-868c-9f362d10fdb2;7440-32-6;kg Cu eq/kg
Raw;in ground;Tungsten;#ff9896;1.685500789769685;PA;ebcc1f0c-6b19-501d-86a4-629df2a457b5;7440-33-7;kg Cu eq/kg
Raw;in ground;Uranium;#9467bd;0.0;PA;2ba5e39b-adb6-4767-a51d-90c1cf32fe98;7440-61-1;kg Cu eq/kg
Raw;in ground;Vanadium;#7f7f7f;0.0;PA;c9c4b80a-73dd-415a-92fb-f877595651c1;7440-62-2;kg Cu eq/kg
Raw;in ground;Zinc;#8c564b;1.664720188194151;PA;be73218b-18af-492e-96e6-addd309d1e32;7440-66-6;kg Cu eq/kg
Raw;in ground;Zirconium;#c49c94;0.2959908892967359;PA;cd2932c5-a486-4bf1-99b8-815d8a7ce11a;7440-67-7;kg Cu eq/kg
Raw;in ground;Zirconium;#cccccc;0.2959908892967359;PA;e07b4402-abe3-4346-8c42-051c5983bd1e;12036-23-6;kg Cu eq/kg
Raw;in ground;Aluminium;;6.849973955091755;PG;;;kg Cu eq/kg
Raw;in ground;Antimony;#e377c2;0.0;PG;47262180-8308-5d4c-9332-c77617e032ef;7440-36-0;kg Cu eq/kg
Raw;in ground;Arsenic;#f7b6d2;0.0;PG;e16fd15c-0ebc-55ba-8d3b-9704f13663cb;7440-38-2;kg Cu eq/kg
Raw;in ground;Asbestos;;0.3388665439521515;PG;;;kg Cu eq/kg
Raw;in ground;Baryte;#7f7f7f;0.03374172884059913;PG;240177d8-6f3b-43f5-8d1e-0c18114dfa02;7440-39-3;kg Cu eq/kg
Raw;in ground;Bauxite;#bcbd22;0.0;PG;a45cd247-3532-4e27-bddc-b519fdb5e08f;7429-90-5;kg Cu eq/kg
Raw;in ground;Bentonite;;0.04557726614922438;PG;;;kg Cu eq/kg
Raw;in ground;Beryllium;#ffbb78;0.0;PG;68f7bc03-0665-55a1-bd99-96530eab30e2;7440-41-7;kg Cu eq/kg
Raw;in ground;Bismuth;#cccccc;0.0;PG;0124b342-4bdd-5cbf-ba2a-dce8a259755c;7440-69-9;kg Cu eq/kg
Raw;in ground;Boron;#bcbd22;0.0;PG;b053aa52-bfac-5435-a0b1-4ca374b0e991;7440-42-8;kg Cu eq/kg
Raw;in ground;Boron;#c7c7c7;0.0;PG;eead2933-c2be-4a53-a0bd-bd33b67e4145;1303-96-4;kg Cu eq/kg
Raw;in ground;Cadmium;#dbdb8d;0.0;PG;bf377e4f-3a95-4ce2-a9ba-66ee31f00f60;7440-43-9;kg Cu eq/kg
Raw;in ground;Chromite;#f7b6d2;0.0;PG;e189e2d4-3d3f-4ada-b302-91611784311f;7440-47-3;kg Cu eq/kg
Raw;in ground;Cobalt;#ff9896;5.87157668305625e-05;PG;d0779a5e-6969-4144-954e-ceb81fb83f15;7440-48-4;kg Cu eq/kg
Raw;in ground;Coking Coal;;0.01174872056299964;PG;;;kg Cu eq/kg
Raw;in ground;Copper;#9467bd;0.001362917911169936;PG;a9ac40a0-9bea-4c48-afa7-66aa6eb90624;7440-50-8;kg Cu eq/kg
Raw;in ground;Diatomite;#2ca02c;0.0;PG;9877ce00-65f8-4c0c-9fcf-92aa53a2c9c0;61790-53-2;kg Cu eq/kg
Raw;in ground;Feldspar;#e377c2;0.1487508760955843;PG;26296ec9-ff93-41e6-bbbf-6175af04284d;68476-25-5;kg Cu eq/kg
Raw;in ground;Fluorspar;#c7c7c7;0.0;PG;0fa4f51e-b0dc-5d11-84d3-b32f0f3c88d5;14542-23-5;kg Cu eq/kg
Raw;in ground;Germanium;#dbdb8d;0.0;PG;d3e547dc-1a29-5ece-8dbb-bd9c0ad3cc46;7440-56-4;kg Cu eq/kg
Raw;in ground;Gold;#dbdb8d;0.0;PG;d080e6a4-42c6-484e-b5d7-d74693aec7d9;7440-57-5;kg Cu eq/kg
Raw;in ground;Graphite;#17becf;0.0;PG;5666353e-2db2-41d3-8414-404709151422;7782-42-5;kg Cu eq/kg
Raw;in ground;Gypsum;#1f77b4;0.05681432699816523;PG;11a2a7b1-ab2f-47b8-9e29-6f33d5207fa6;13397-24-5;kg Cu eq/kg
Raw;in ground;Gypsum;#1f77b4;0.05681432699816523;PG;6df9ea09-115a-4678-9f30-d92c877a46ec;7778-18-9;kg Cu eq/kg
Raw;in ground;Iron;#ffbb78;0.0;PG;8ce3ff02-7a1e-48e3-881e-3248b944f28a;7439-89-6;kg Cu eq/kg
Raw;in ground;Kaolin;#2ca02c;1.365117941728325;PG;81ff5c0b-c44f-534e-a55e-8fc017e33dd2;;kg Cu eq/kg
Raw;in ground;Lead;#2ca02c;0.0;PG;fbcb9c7a-eea7-4694-ba6c-568e01d28883;7439-92-1;kg Cu eq/kg
Raw;in ground;Lignite;#4D4D4D;0.0;PG;024c9722-1e88-412b-8c4b-10c532be8dca;;kg Cu eq/kg
Raw;in ground;Lithium;#A9CBA7;0.0;PG;7d2c1cdd-a64a-5936-a577-5b82db0c0d1b;7439-93-2;kg Cu eq/kg
Raw;in ground;Magnesite;#9467bd;0.0;PG;9e5823ad-9d9b-4b98-b627-e39611b6a8bd;546-93-0;kg Cu eq/kg
Raw;in ground;Magnesite;#c5b0d5;0.0;PG;a4bab069-74a9-5b4c-8d6e-5ca984cd9ecd;546-93-0;kg Cu eq/kg
Raw;in ground;Manganese;#7f7f7f;0.0;PG;c2586875-bb56-4b1e-84c5-5ff255a1108b;7439-96-5;kg Cu eq/kg
Raw;in ground;Mercury;#8c564b;11.31382287516965;PG;54b9cbd0-65df-4fd3-8a19-dd3b8eccc619;7439-97-6;kg Cu eq/kg
Raw;in ground;Molybdenum;#c49c94;0.0;PG;e5a3dff5-72dc-5287-893c-597dd4a19566;7439-98-7;kg Cu eq/kg
Raw;in ground;Natural gas;#FFE680;3.642516802281746e-05;PG;7c337428-fb1b-45c7-bbb2-2ee4d29e17ba;8006-14-2;kg Cu eq/kg
Raw;in ground;Nickel;#c49c94;0.0;PG;974213ef-1ba0-40e5-bc7b-52ef099e9e09;7440-02-0;kg Cu eq/kg
Raw;in ground;Niobium;#bcbd22;0.0;PG;8de8befc-efa2-5d07-a58b-b29ea97a3f41;7440-03-1;kg Cu eq/kg
Raw;in ground;Palladium;#f7b6d2;0.0;PG;edc69c63-a776-4dbf-acbf-e0368914980a;7440-05-3;kg Cu eq/kg
Raw;in ground;Crude oil;;0.002429522658170015;PG;;;kg Cu eq/kg
Raw;in ground;Phosphate;#c7c7c7;0.04609438018553357;PG;483ae3c5-4eb0-46e4-b811-a72ad391716b;;kg Cu eq/kg
Raw;in ground;Platinum;#bcbd22;0.0;PG;d13b2665-505d-49e2-8edd-dc966b0342af;7440-06-4;kg Cu eq/kg
Raw;in ground;Rare earth;#17becf;0.0;PG;35da65ff-7287-571d-b859-13d398ac5182;7440-10-0;kg Cu eq/kg
Raw;in ground;Rare earth;#1f77b4;0.0;PG;4057f8b4-f20a-59c9-9bb7-fdeaf5ad106d;;kg Cu eq/kg
Raw;in ground;Rare earth;#7f7f7f;0.0;PG;176598c1-699c-5dd8-8c33-d269ff7f5edd;;kg Cu eq/kg
Raw;in ground;Rare earth;#9467bd;0.0;PG;f55e2203-ef91-50bf-8f5a-119bb210522c;7440-54-2;kg Cu eq/kg
Raw;in ground;Rare earth;#98df8a;0.0;PG;9e28eac3-49f9-5a0d-a8d0-dc4e071ad9e6;7429-91-6;kg Cu eq/kg
Raw;in ground;Rare earth;#aec7e8;0.0;PG;cf791833-26bc-5207-a9bd-6ddcd8ac7625;7440-19-9;kg Cu eq/kg
Raw;in ground;Rare earth;#c7c7c7;0.0;PG;89b567f2-2cab-503e-b796-42cba72fce16;7440-65-5;kg Cu eq/kg
Raw;in ground;Rare earth;#c7c7c7;0.0;PG;db0c855c-e9ef-58d9-97cc-960e646fc882;;kg Cu eq/kg
Raw;in ground;Rare earth;#cccccc;0.0;PG;a34e010c-6f68-5c79-8b45-2955b91f7dc2;7440-30-4;kg Cu eq/kg
Raw;in ground;Rare earth;#cccccc;0.0;PG;f2f53dc8-8e09-511f-8dd2-4bae3625ba27;7440-60-0;kg Cu eq/kg
Raw;in ground;Rare earth;#cccccc;0.0;PG;ea659cca-fe3d-5b03-90d2-60719a862874;7440-64-4;kg Cu eq/kg
Raw;in ground;Rare earth;#cccccc;0.0;PG;110a04f0-af53-5499-b22e-79b1b91e5a66;7440-52-0;kg Cu eq/kg
Raw;in ground;Rare earth;#cccccc;0.0;PG;d9a2f8e5-f04a-5ffa-8c75-8133ac7f525c;7439-94-3;kg Cu eq/kg
Raw;in ground;Rare earth;#d62728;0.0;PG;3d73ec21-de4d-5b68-b504-4ef59e15bd0e;7440-53-1;kg Cu eq/kg
Raw;in ground;Rare earth;#e377c2;0.0;PG;6ec6a8a8-4c94-5bc5-93c5-62928fcf3935;7440-27-9;kg Cu eq/kg
Raw;in ground;Rare earth;#ffbb78;0.0;PG;7f9f9b59-35a0-584d-ad5e-07da01dde768;;kg Cu eq/kg
Raw;in ground;Rhodium;#9edae5;0.0;PG;4803f22f-6950-489b-914d-fa953a8081f6;7440-16-6;kg Cu eq/kg
Raw;in ground;Selenium;#2ca02c;0.0;PG;5f47f918-1c32-5870-b992-db91f843ff34;7782-49-2;kg Cu eq/kg
Raw;in ground;Silver;#1f77b4;0.0;PG;361a64cb-ab76-4a72-9ea1-c07d6a20c124;7440-22-4;kg Cu eq/kg
Raw;in ground;Steam Coal;#4D4D4D;0.01181660428997348;PG;b6d0042d-0ef8-49ed-9162-a07ff1ccf750;;kg Cu eq/kg
Raw;in ground;Sulfur;#2ca02c;0.02131430407886517;PG;852281f6-db73-4250-84d3-86b569fce0c1;7704-34-9;kg Cu eq/kg
Raw;in ground;Tantalum;#98df8a;0.0;PG;775fdf03-b0bb-5c25-b14d-107231d5b2f0;7440-25-7;kg Cu eq/kg
Raw;in ground;Tellurium;#c49c94;0.0;PG;7b6da1f2-e191-5a77-ae06-af96201f5803;13494-80-9;kg Cu eq/kg
Raw;in ground;Tin;#d62728;0.0;PG;53d5ef26-66d8-4536-afa2-2f6b114189ba;7440-31-5;kg Cu eq/kg
Raw;in ground;Titanium;#ff7f0e;0.0;PG;2f033407-6060-4e1e-868c-9f362d10fdb2;7440-32-6;kg Cu eq/kg
Raw;in ground;Tungsten;#ff9896;0.0;PG;ebcc1f0c-6b19-501d-86a4-629df2a457b5;7440-33-7;kg Cu eq/kg
Raw;in ground;Uranium;#9467bd;0.0;PG;2ba5e39b-adb6-4767-a51d-90c1cf32fe98;7440-61-1;kg Cu eq/kg
Raw;in ground;Vanadium;#7f7f7f;0.0;PG;c9c4b80a-73dd-415a-92fb-f877595651c1;7440-62-2;kg Cu eq/kg
Raw;in ground;Zinc;#8c564b;0.1255177740062841;PG;be73218b-18af-492e-96e6-addd309d1e32;7440-66-6;kg Cu eq/kg
Raw;in ground;Zirconium;#c49c94;0.0;PG;cd2932c5-a486-4bf1-99b8-815d8a7ce11a;7440-67-7;kg Cu eq/kg
Raw;in ground;Zirconium;#cccccc;0.0;PG;e07b4402-abe3-4346-8c42-051c5983bd1e;12036-23-6;kg Cu eq/kg
Raw;in ground;Aluminium;;1.797505883053689;PY;;;kg Cu eq/kg
Raw;in ground;Antimony;#e377c2;0.0;PY;47262180-8308-5d4c-9332-c77617e032ef;7440-36-0;kg Cu eq/kg
Raw;in ground;Arsenic;#f7b6d2;0.0;PY;e16fd15c-0ebc-55ba-8d3b-9704f13663cb;7440-38-2;kg Cu eq/kg
Raw;in ground;Asbestos;;0.0;PY;;;kg Cu eq/kg
Raw;in ground;Baryte;#7f7f7f;0.2198174428629129;PY;240177d8-6f3b-43f5-8d1e-0c18114dfa02;7440-39-3;kg Cu eq/kg
Raw;in ground;Bauxite;#bcbd22;0.00777608586200984;PY;a45cd247-3532-4e27-bddc-b519fdb5e08f;7429-90-5;kg Cu eq/kg
Raw;in ground;Bentonite;;0.0792812416715306;PY;;;kg Cu eq/kg
Raw;in ground;Beryllium;#ffbb78;0.0;PY;68f7bc03-0665-55a1-bd99-96530eab30e2;7440-41-7;kg Cu eq/kg
Raw;in ground;Bismuth;#cccccc;93.51018132867003;PY;0124b342-4bdd-5cbf-ba2a-dce8a259755c;7440-69-9;kg Cu eq/kg
Raw;in ground;Boron;#bcbd22;0.1563427693074917;PY;b053aa52-bfac-5435-a0b1-4ca374b0e991;7440-42-8;kg Cu eq/kg
Raw;in ground;Boron;#c7c7c7;0.1563427693074917;PY;eead2933-c2be-4a53-a0bd-bd33b67e4145;1303-96-4;kg Cu eq/kg
Raw;in ground;Cadmium;#dbdb8d;0.0;PY;bf377e4f-3a95-4ce2-a9ba-66ee31f00f60;7440-43-9;kg Cu eq/kg
Raw;in ground;Chromite;#f7b6d2;0.2652672379439057;PY;e189e2d4-3d3f-4ada-b302-91611784311f;7440-47-3;kg Cu eq/kg
Raw;in ground;Cobalt;#ff9896;0.0;PY;d0779a5e-6969-4144-954e-ceb81fb83f15;7440-48-4;kg Cu eq/kg
Raw;in ground;Coking Coal;;0.432226741878999;PY;;;kg Cu eq/kg
Raw;in ground;Copper;#9467bd;0.0;PY;a9ac40a0-9bea-4c48-afa7-66aa6eb90624;7440-50-8;kg Cu eq/kg
Raw;in ground;Diatomite;#2ca02c;0.1948015233920162;PY;9877ce00-65f8-4c0c-9fcf-92aa53a2c9c0;61790-53-2;kg Cu eq/kg
Raw;in ground;Feldspar;#e377c2;0.103684143743399;PY;26296ec9-ff93-41e6-bbbf-6175af04284d;68476-25-5;kg Cu eq/kg
Raw;in ground;Fluorspar;#c7c7c7;0.4265224528684092;PY;0fa4f51e-b0dc-5d11-84d3-b32f0f3c88d5;14542-23-5;kg Cu eq/kg
Raw;in ground;Germanium;#dbdb8d;0.0;PY;d3e547dc-1a29-5ece-8dbb-bd9c0ad3cc46;7440-56-4;kg Cu eq/kg
Raw;in ground;Gold;#dbdb8d;2932.960845846699;PY;d080e6a4-42c6-484e-b5d7-d74693aec7d9;7440-57-5;kg Cu eq/kg
Raw;in ground;Graphite;#17becf;1.007238399029299;PY;5666353e-2db2-41d3-8414-404709151422;7782-42-5;kg Cu eq/kg
Raw;in ground;Gypsum;#1f77b4;0.003600662186508593;PY;11a2a7b1-ab2f-47b8-9e29-6f33d5207fa6;13397-24-5;kg Cu eq/kg
Raw;in ground;Gypsum;#1f77b4;0.003600662186508593;PY;6df9ea09-115a-4678-9f30-d92c877a46ec;7778-18-9;kg Cu eq/kg
Raw;in ground;Iron;#ffbb78;0.008260673523676269;PY;8ce3ff02-7a1e-48e3-881e-3248b944f28a;7439-89-6;kg Cu eq/kg
Raw;in ground;Kaolin;#2ca02c;0.005910586184605065;PY;81ff5c0b-c44f-534e-a55e-8fc017e33dd2;;kg Cu eq/kg
Raw;in ground;Lead;#2ca02c;0.0;PY;fbcb9c7a-eea7-4694-ba6c-568e01d28883;7439-92-1;kg Cu eq/kg
Raw;in ground;Lignite;#4D4D4D;0.1448652737593727;PY;024c9722-1e88-412b-8c4b-10c532be8dca;;kg Cu eq/kg
Raw;in ground;Lithium;#A9CBA7;30.38231843616807;PY;7d2c1cdd-a64a-5936-a577-5b82db0c0d1b;7439-93-2;kg Cu eq/kg
Raw;in ground;Magnesite;#9467bd;3.975349894336378;PY;9e5823ad-9d9b-4b98-b627-e39611b6a8bd;546-93-0;kg Cu eq/kg
Raw;in ground;Magnesite;#c5b0d5;3.975349894336378;PY;a4bab069-74a9-5b4c-8d6e-5ca984cd9ecd;546-93-0;kg Cu eq/kg
Raw;in ground;Manganese;#7f7f7f;0.0;PY;c2586875-bb56-4b1e-84c5-5ff255a1108b;7439-96-5;kg Cu eq/kg
Raw;in ground;Mercury;#8c564b;0.0;PY;54b9cbd0-65df-4fd3-8a19-dd3b8eccc619;7439-97-6;kg Cu eq/kg
Raw;in ground;Molybdenum;#c49c94;0.0;PY;e5a3dff5-72dc-5287-893c-597dd4a19566;7439-98-7;kg Cu eq/kg
Raw;in ground;Natural gas;#FFE680;0.0;PY;7c337428-fb1b-45c7-bbb2-2ee4d29e17ba;8006-14-2;kg Cu eq/kg
Raw;in ground;Nickel;#c49c94;0.0;PY;974213ef-1ba0-40e5-bc7b-52ef099e9e09;7440-02-0;kg Cu eq/kg
Raw;in ground;Niobium;#bcbd22;0.0;PY;8de8befc-efa2-5d07-a58b-b29ea97a3f41;7440-03-1;kg Cu eq/kg
Raw;in ground;Palladium;#f7b6d2;0.0;PY;edc69c63-a776-4dbf-acbf-e0368914980a;7440-05-3;kg Cu eq/kg
Raw;in ground;Crude oil;;0.3328605326204131;PY;;;kg Cu eq/kg
Raw;in ground;Phosphate;#c7c7c7;0.06889211760935367;PY;483ae3c5-4eb0-46e4-b811-a72ad391716b;;kg Cu eq/kg
Raw;in ground;Platinum;#bcbd22;2152.670119631826;PY;d13b2665-505d-49e2-8edd-dc966b0342af;7440-06-4;kg Cu eq/kg
Raw;in ground;Rare earth;#17becf;3.462796112719338;PY;35da65ff-7287-571d-b859-13d398ac5182;7440-10-0;kg Cu eq/kg
Raw;in ground;Rare earth;#1f77b4;3.462796112719338;PY;4057f8b4-f20a-59c9-9bb7-fdeaf5ad106d;;kg Cu eq/kg
Raw;in ground;Rare earth;#7f7f7f;3.462796112719338;PY;176598c1-699c-5dd8-8c33-d269ff7f5edd;;kg Cu eq/kg
Raw;in ground;Rare earth;#9467bd;3.462796112719338;PY;f55e2203-ef91-50bf-8f5a-119bb210522c;7440-54-2;kg Cu eq/kg
Raw;in ground;Rare earth;#98df8a;3.462796112719338;PY;9e28eac3-49f9-5a0d-a8d0-dc4e071ad9e6;7429-91-6;kg Cu eq/kg
Raw;in ground;Rare earth;#aec7e8;3.462796112719338;PY;cf791833-26bc-5207-a9bd-6ddcd8ac7625;7440-19-9;kg Cu eq/kg
Raw;in ground;Rare earth;#c7c7c7;3.462796112719338;PY;89b567f2-2cab-503e-b796-42cba72fce16;7440-65-5;kg Cu eq/kg
Raw;in ground;Rare earth;#c7c7c7;3.462796112719338;PY;db0c855c-e9ef-58d9-97cc-960e646fc882;;kg Cu eq/kg
Raw;in ground;Rare earth;#cccccc;3.462796112719338;PY;a34e010c-6f68-5c79-8b45-2955b91f7dc2;7440-30-4;kg Cu eq/kg
Raw;in ground;Rare earth;#cccccc;3.462796112719338;PY;f2f53dc8-8e09-511f-8dd2-4bae3625ba27;7440-60-0;kg Cu eq/kg
Raw;in ground;Rare earth;#cccccc;3.462796112719338;PY;ea659cca-fe3d-5b03-90d2-60719a862874;7440-64-4;kg Cu eq/kg
Raw;in ground;Rare earth;#cccccc;3.462796112719338;PY;110a04f0-af53-5499-b22e-79b1b91e5a66;7440-52-0;kg Cu eq/kg
Raw;in ground;Rare earth;#cccccc;3.462796112719338;PY;d9a2f8e5-f04a-5ffa-8c75-8133ac7f525c;7439-94-3;kg Cu eq/kg
Raw;in ground;Rare earth;#d62728;3.462796112719338;PY;3d73ec21-de4d-5b68-b504-4ef59e15bd0e;7440-53-1;kg Cu eq/kg
Raw;in ground;Rare earth;#e377c2;3.462796112719338;PY;6ec6a8a8-4c94-5bc5-93c5-62928fcf3935;7440-27-9;kg Cu eq/kg
Raw;in ground;Rare earth;#ffbb78;3.462796112719338;PY;7f9f9b59-35a0-584d-ad5e-07da01dde768;;kg Cu eq/kg
Raw;in ground;Rhodium;#9edae5;174.5814895130053;PY;4803f22f-6950-489b-914d-fa953a8081f6;7440-16-6;kg Cu eq/kg
Raw;in ground;Selenium;#2ca02c;7.722788559911548;PY;5f47f918-1c32-5870-b992-db91f843ff34;7782-49-2;kg Cu eq/kg
Raw;in ground;Silver;#1f77b4;0.0;PY;361a64cb-ab76-4a72-9ea1-c07d6a20c124;7440-22-4;kg Cu eq/kg
Raw;in ground;Steam Coal;#4D4D4D;0.4283116354965235;PY;b6d0042d-0ef8-49ed-9162-a07ff1ccf750;;kg Cu eq/kg
Raw;in ground;Sulfur;#2ca02c;0.0683426272395135;PY;852281f6-db73-4250-84d3-86b569fce0c1;7704-34-9;kg Cu eq/kg
Raw;in ground;Tantalum;#98df8a;0.0;PY;775fdf03-b0bb-5c25-b14d-107231d5b2f0;7440-25-7;kg Cu eq/kg
Raw;in ground;Tellurium;#c49c94;0.0;PY;7b6da1f2-e191-5a77-ae06-af96201f5803;13494-80-9;kg Cu eq/kg
Raw;in ground;Tin;#d62728;1.338719535753628;PY;53d5ef26-66d8-4536-afa2-2f6b114189ba;7440-31-5;kg Cu eq/kg
Raw;in ground;Titanium;#ff7f0e;0.5559482962899882;PY;2f033407-6060-4e1e-868c-9f362d10fdb2;7440-32-6;kg Cu eq/kg
Raw;in ground;Tungsten;#ff9896;0.0;PY;ebcc1f0c-6b19-501d-86a4-629df2a457b5;7440-33-7;kg Cu eq/kg
